0006749903eafca7,Piano,0.739062,0.998438,0.546875,0.828125,https://farm8.staticflickr.com/3745/12207926273_566ffa7cea_o.jpg
001621ce2c73b450,Piano,0.000000,0.451250,0.149156,0.999062,https://farm1.staticflickr.com/5790/19902692983_3a5cf936ac_o.jpg
0023a8e6a689f1c1,Piano,0.415625,0.825000,0.556667,0.995000,https://farm2.staticflickr.com/6218/6307986376_b844259f34_o.jpg
00253256ed79e2f1,Piano,0.017857,0.998214,0.039286,0.998810,https://farm2.staticflickr.com/3393/3416247164_f66fefc539_o.jpg
0025d9142e185794,Piano,0.000000,0.999333,0.003012,0.998996,https://farm5.staticflickr.com/8237/8378749830_e1256c44d1_o.jpg
002b9f388457ab98,Piano,0.326325,0.999159,0.000000,0.999375,https://c1.staticflickr.com/8/7020/6811649879_e8d14fe07e_o.jpg
002d39afecfd8113,Piano,0.415625,0.999375,0.370100,0.999336,https://farm4.staticflickr.com/2946/15466816396_ffc749ebfd_o.jpg
003b8bdd2aeab776,Piano,0.000000,0.628750,0.584167,0.996667,https://farm7.staticflickr.com/32/44678679_013d976671_o.jpg
004386588527a6a3,Piano,0.205469,1.000000,0.577128,0.974734,https://farm4.staticflickr.com/4059/4472349211_63beec2b18_o.jpg
004386588527a6a3,Piano,0.000000,0.871875,0.000000,0.998670,https://farm4.staticflickr.com/4059/4472349211_63beec2b18_o.jpg
0046fe7256c584e1,Piano,0.576563,0.954687,0.614583,0.833333,https://farm2.staticflickr.com/108/299829109_edc30ef5e0_o.jpg
004d73db0ae8e467,Piano,0.000000,0.406615,0.359375,0.999023,https://farm8.staticflickr.com/4012/4611349466_11fd4a8b08_o.jpg
00641ae3caf7b358,Piano,0.730625,0.985625,0.245565,0.999066,https://c1.staticflickr.com/9/8108/8656649204_0b0bee10c3_o.jpg
006c62bbc81a27e3,Piano,0.449375,0.601875,0.606942,0.770169,https://farm4.staticflickr.com/3309/5824638841_d3c19f5c63_o.jpg
00715ed37278ce5b,Piano,0.036250,0.999375,0.738274,0.999062,https://c4.staticflickr.com/1/657/21794767685_1608f2d361_o.jpg
00741d26aec3aa4c,Piano,0.156875,0.566250,0.369167,0.815000,https://c5.staticflickr.com/5/4150/4971689317_a78e155227_o.jpg
00772c9d9a7da9c1,Piano,0.000000,0.341060,0.757804,0.998924,https://farm2.staticflickr.com/2136/3543096049_f7e2e7fb75_o.jpg
007d78db08b1fa64,Piano,0.341463,0.999062,0.402500,0.999375,https://farm5.staticflickr.com/4151/5190663150_cc220861e3_o.jpg
007ed056afee83f3,Piano,0.083276,0.876451,0.043228,0.942363,https://farm4.staticflickr.com/1196/636635060_8e568e3b10_o.jpg
0080ccf78ed309ae,Piano,0.557043,0.873168,0.495387,0.912362,https://c7.staticflickr.com/3/2404/2431859138_9622af5e60_o.jpg
008e2f3512f265be,Piano,0.000000,0.385366,0.167500,0.999375,https://c7.staticflickr.com/8/7735/16755305593_b9e4897af4_o.jpg
009297f8736202bb,Piano,0.738125,0.966250,0.590833,0.863333,https://c4.staticflickr.com/3/2695/4067590794_99685dc614_o.jpg
00ad67b8ee65c0d3,Piano,0.005034,0.998322,0.000000,0.997727,https://farm4.staticflickr.com/7324/10743521383_d603ff2a40_o.jpg
00b240e7bcc6f674,Piano,0.000000,0.188750,0.575000,1.000000,https://farm5.staticflickr.com/1/125435893_0391a8d1a1_o.jpg
00c05cb6aeaa589c,Piano,0.000000,0.771667,0.575625,0.993750,https://c5.staticflickr.com/6/5282/5337319606_22dd74a155_o.jpg
00c0a8697955483d,Piano,0.269375,0.999375,0.362617,0.961682,https://c6.staticflickr.com/1/215/487719520_fa2cba0b03_o.jpg
00d611775ae18edf,Piano,0.088125,0.959375,0.107880,0.936210,https://c8.staticflickr.com/9/8421/7585486810_3d5e727b3a_o.jpg
00da0a4f548e8f4a,Piano,0.159375,0.999375,0.000000,0.999167,https://c3.staticflickr.com/6/5002/5370998455_5db421d21b_o.jpg
00e34059ceec34a5,Piano,0.671250,0.998125,0.400563,0.999062,https://farm6.staticflickr.com/5055/5493519355_1511996a0c_o.jpg
0103fb1a68452b0b,Piano,0.079737,0.727017,0.529375,0.763750,https://c4.staticflickr.com/5/4076/4758515867_2b369c954e_o.jpg
010ed2be7d0204e8,Piano,0.128125,0.480625,0.313333,0.861667,https://c1.staticflickr.com/8/7593/16547231137_d9122737d6_o.jpg
0112d46e931efb38,Piano,0.315000,0.999000,0.000000,0.998501,https://c1.staticflickr.com/9/8476/8088385252_2099f07295_o.jpg
0146c70616956769,Piano,0.010667,0.999333,0.253333,0.969167,https://c2.staticflickr.com/4/3631/3520467711_747c0d2443_o.jpg
015b35db10def6ea,Piano,0.570000,0.711000,0.364318,0.653673,https://c3.staticflickr.com/6/5297/5484404744_dd8e17a2d0_o.jpg
016721a9a5801e12,Piano,0.394375,0.922500,0.422139,0.684803,https://farm3.staticflickr.com/3870/14640239969_afc57251e6_o.jpg
017426112d50f7d5,Piano,0.000000,0.466276,0.542000,0.998000,https://farm6.staticflickr.com/4099/4745352479_61a556f3cc_o.jpg
0188358e972d7187,Piano,0.377500,0.675000,0.338649,0.827392,https://farm8.staticflickr.com/2150/2114391802_fc75ab2b22_o.jpg
018c7441f613f3cb,Piano,0.577778,0.944444,0.530000,0.998333,https://c4.staticflickr.com/9/8520/8678188595_d4a09fbd02_o.jpg
01994d4f83223d06,Piano,0.395000,0.999375,0.001667,0.999167,https://farm7.staticflickr.com/8673/16634914431_9ca0d44ca9_o.jpg
01a66d7f3ceadc87,Piano,0.146667,0.999167,0.040000,0.999375,https://farm8.staticflickr.com/141/334528916_b0ff03017a_o.jpg
01a7f02dc37feae5,Piano,0.000000,0.176758,0.425781,0.694010,https://farm6.staticflickr.com/6081/6085152506_9cf26935e3_o.jpg
01aa6c37c3179aca,Piano,0.000000,0.435369,0.876250,0.999375,https://c3.staticflickr.com/6/5198/6898640968_239432e8d8_o.jpg
01b0f43c1a138eb8,Piano,0.552500,0.999375,0.477486,0.991557,https://c1.staticflickr.com/6/5055/5514537270_25251b79ba_o.jpg
01bbc5bd5bb54150,Piano,0.504557,0.606120,0.471065,0.603009,https://farm1.staticflickr.com/2222/1710497435_7732b2e0cb_o.jpg
01bffd8b4b549c59,Piano,0.000625,0.999375,0.586304,0.999062,https://c2.staticflickr.com/9/8521/8478881748_f209260761_o.jpg
01cf0171a6a0dfe5,Piano,0.364258,0.807617,0.300730,0.848175,https://farm6.staticflickr.com/8354/8297519589_0b0cc7fb3c_o.jpg
01cf0171a6a0dfe5,Piano,0.372070,0.787109,0.309489,0.843796,https://farm6.staticflickr.com/8354/8297519589_0b0cc7fb3c_o.jpg
0214e7b53347784d,Piano,0.277674,0.914321,0.106004,0.965291,https://c6.staticflickr.com/8/7501/15223429374_db5c3340dc_o.jpg
0215f3c0913a4d48,Piano,0.243750,0.998125,0.007500,0.999167,https://c1.staticflickr.com/1/48/178898278_9edd4eb7f0_o.jpg
0215f3c0913a4d48,Piano,0.356875,0.992500,0.653333,0.999167,https://c1.staticflickr.com/1/48/178898278_9edd4eb7f0_o.jpg
021f8e6a0c124324,Piano,0.226875,0.584375,0.584167,0.947500,https://farm5.staticflickr.com/4044/4337453462_359d634b14_o.jpg
021f8e6a0c124324,Piano,0.703750,0.991875,0.599167,0.768333,https://farm5.staticflickr.com/4044/4337453462_359d634b14_o.jpg
0241d3df35669f50,Piano,0.123125,0.925000,0.266667,0.956667,https://farm1.staticflickr.com/7654/16691753737_f02a3fe305_o.jpg
024676428e47a058,Piano,0.384375,0.991875,0.655642,0.999027,https://c1.staticflickr.com/4/3949/15656661892_29bdc75aa9_o.jpg
024bc4a6347116ed,Piano,0.190625,0.590625,0.772917,0.997917,https://c6.staticflickr.com/1/167/464404658_1f44e64273_o.jpg
02518b627b4a0323,Piano,0.223750,0.693750,0.796667,0.998333,https://farm4.staticflickr.com/107/302288407_d60e6f443e_o.jpg
02598352505a5811,Piano,0.088000,0.999333,0.711000,0.987000,https://farm2.staticflickr.com/3209/3066537416_ce3b54b0f1_o.jpg
025a07979a836552,Piano,0.063125,0.939375,0.090000,0.913333,https://farm3.staticflickr.com/7168/6387909111_a4a28ec439_o.jpg
026a64803c7da7ed,Piano,0.216875,0.708125,0.280833,0.927500,https://c6.staticflickr.com/4/3525/3979204051_30d035059e_o.jpg
026c6b3308a7de7a,Piano,0.001389,0.998611,0.126000,0.998000,https://c3.staticflickr.com/7/6174/6186106537_0d06b5fd6b_o.jpg
